IN_SABATISTA,NU_NOTA_COMP3,Q002,TP_STATUS_REDACAO,NU_IDADE,TP_NACIONALIDADE,NU_NOTA_LC,Q006,Q024,NU_NOTA_COMP2,Q001,TP_SEXO,TP_LINGUA,TP_ESCOLA,Q047,IN_CEGUEIRA,NU_NOTA_CN,TP_COR_RACA,Q025,NU_NOTA_COMP4,IN_IDOSO,TP_PRESENCA_LC,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,TP_PRESENCA_MT,NU_NOTA_CH,IN_BAIXA_VISAO,IN_DISCALCULIA,NU_NOTA_COMP1,IN_SURDEZ,SG_UF_RESIDENCIA,IN_DISLEXIA,TP_PRESENCA_CN,TP_PRESENCA_CH,NU_NOTA_COMP5,Q026,TP_ANO_CONCLUIU,IN_GESTANTE,IN_TREINEIRO
0,120.0,B,1.0,20,1,455.6,B,B,120.0,E,M,1,1,A,0,469.5,2,B,120.0,0,1,1,520.0,1,479.9,0,0,120.0,0,SP,0,1,1,40.0,B,2,0,0
0,100.0,D,1.0,24,1,424.5,B,A,100.0,B,M,0,1,A,0,483.0,3,A,100.0,0,1,1,500.0,1,514.2,0,0,120.0,0,BA,0,1,1,80.0,A,4,0,0
0,160.0,G,1.0,17,1,636.7,I,D,160.0,E,F,0,3,D,0,635.8,1,B,160.0,0,1,2,780.0,1,649.6,0,0,160.0,0,MG,0,1,1,140.0,A,0,0,0
0,0.0,E,0.0,15,1,0.0,C,B,0.0,D,M,1,1,A,0,0.0,1,A,0.0,0,0,3,0.0,0,0.0,0,0,0.0,0,MA,0,0,0,0.0,A,0,0,1
0,0.0,B,0.0,31,1,0.0,G,B,0.0,B,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RO,0,0,0,0.0,C,10,0,0
0,120.0,D,1.0,19,1,455.1,C,B,120.0,D,F,1,1,A,0,387.0,3,B,120.0,0,1,1,580.0,1,459.9,0,0,100.0,0,PE,0,1,1,120.0,B,1,0,0
0,100.0,H,1.0,20,1,570.6,D,A,80.0,H,F,1,2,A,0,429.8,3,A,100.0,0,1,2,400.0,1,568.9,0,0,100.0,0,CE,0,1,1,20.0,A,0,0,0
0,100.0,E,1.0,17,1,544.2,D,A,120.0,B,M,0,2,A,0,435.7,1,A,120.0,0,1,2,520.0,1,533.5,0,0,140.0,0,ES,0,1,1,40.0,A,0,0,0
0,140.0,E,1.0,52,1,568.5,I,B,160.0,F,F,1,1,A,0,416.3,1,B,160.0,0,1,1,720.0,1,665.6,0,0,120.0,0,RJ,0,1,1,140.0,C,10,0,0
0,100.0,D,1.0,24,1,495.8,B,A,100.0,H,F,1,1,A,0,398.6,3,B,120.0,0,1,1,520.0,1,479.7,0,0,100.0,0,RS,0,1,1,100.0,C,6,0,0
0,120.0,E,1.0,15,1,574.6,B,A,120.0,A,F,0,1,A,0,557.8,2,A,120.0,0,1,3,600.0,1,603.3,0,0,120.0,0,MA,0,1,1,120.0,A,0,0,1
0,80.0,E,1.0,18,1,379.6,B,B,120.0,B,F,0,2,A,0,414.4,3,B,80.0,0,1,2,440.0,1,450.5,0,0,120.0,0,BA,0,1,1,40.0,A,0,0,0
0,0.0,B,0.0,21,1,0.0,B,B,0.0,G,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,B,4,0,0
0,0.0,C,0.0,18,1,0.0,B,B,0.0,B,F,0,2,A,0,0.0,3,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,A,0,0,0
0,100.0,E,1.0,21,1,493.4,B,B,120.0,C,M,0,1,A,0,431.9,3,B,120.0,0,1,1,540.0,1,591.1,0,0,120.0,0,MG,0,1,1,80.0,B,2,0,0
0,0.0,F,0.0,16,1,0.0,C,A,0.0,F,F,1,1,A,0,404.8,3,A,0.0,0,0,3,0.0,0,346.2,0,0,0.0,0,MA,0,1,1,0.0,A,0,0,1
0,120.0,F,1.0,19,1,623.8,N,B,120.0,G,F,0,1,D,0,653.2,1,B,180.0,0,1,1,740.0,1,703.6,0,0,140.0,0,DF,0,1,1,180.0,A,2,0,0
0,0.0,E,0.0,23,1,0.0,B,B,0.0,H,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,C,4,0,0
0,80.0,C,1.0,22,4,373.0,C,B,80.0,E,M,1,1,A,0,468.5,3,B,120.0,0,1,1,440.0,1,351.0,0,0,120.0,0,SP,0,1,1,40.0,C,2,0,0
0,100.0,C,1.0,21,1,569.0,B,A,100.0,C,F,0,1,A,0,436.6,3,A,100.0,0,1,1,460.0,1,511.9,0,0,120.0,0,ES,0,1,1,40.0,A,4,0,0
0,0.0,E,0.0,28,1,0.0,G,B,0.0,E,M,1,1,B,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,C,10,0,0
0,120.0,E,1.0,21,1,516.5,C,A,120.0,D,F,1,1,A,0,512.3,3,B,120.0,0,1,1,560.0,1,486.9,0,0,120.0,0,SP,0,1,1,80.0,B,4,0,0
0,80.0,E,1.0,16,1,578.5,C,B,120.0,E,F,0,2,A,0,512.0,2,B,100.0,0,1,2,520.0,1,635.0,0,0,120.0,0,DF,0,1,1,100.0,A,0,0,0
0,0.0,E,0.0,38,1,0.0,B,A,0.0,E,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,A,10,0,0
0,100.0,E,1.0,17,1,570.7,D,B,80.0,E,M,0,3,E,0,565.2,1,A,80.0,0,1,2,500.0,1,583.5,0,0,160.0,0,CE,0,1,1,80.0,A,0,0,0
0,120.0,B,1.0,22,1,488.8,C,A,120.0,B,F,1,1,B,0,416.8,3,B,120.0,0,1,1,560.0,1,550.0,0,0,140.0,0,RJ,0,1,1,60.0,B,1,0,0
0,40.0,B,1.0,19,1,505.5,C,A,80.0,H,M,1,1,A,0,438.1,2,A,40.0,0,1,3,260.0,1,425.9,0,0,80.0,0,GO,0,1,1,20.0,A,0,0,0
0,120.0,F,1.0,17,1,520.1,D,B,120.0,F,F,1,2,A,0,401.8,1,B,120.0,0,1,2,560.0,1,486.3,0,0,120.0,0,SP,0,1,1,80.0,A,0,0,0
0,0.0,E,0.0,24,1,0.0,B,B,0.0,D,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,7,0,0
0,100.0,E,1.0,18,1,516.2,B,A,120.0,F,F,1,3,D,0,411.0,1,A,100.0,0,1,2,520.0,1,517.4,0,0,120.0,0,SP,0,1,1,80.0,A,0,0,0
0,80.0,C,1.0,19,1,372.0,B,A,100.0,B,F,1,2,A,0,445.7,3,A,120.0,0,1,2,500.0,1,410.3,0,0,100.0,0,CE,0,1,1,100.0,A,0,0,0
0,120.0,E,1.0,16,1,575.1,B,A,80.0,B,F,0,2,A,0,535.4,1,A,100.0,0,1,2,480.0,1,588.2,0,0,80.0,0,MA,0,1,1,100.0,A,0,0,0
0,120.0,B,1.0,18,1,414.6,A,A,120.0,C,F,1,1,A,0,440.8,2,A,160.0,0,1,1,680.0,1,520.9,0,0,160.0,0,PB,0,1,1,120.0,A,1,0,0
0,100.0,F,1.0,18,1,450.3,C,A,100.0,E,M,1,2,A,0,385.1,3,B,100.0,0,1,2,460.0,1,464.8,0,0,120.0,0,BA,0,1,1,40.0,A,0,0,0
0,100.0,A,1.0,16,1,490.2,B,A,100.0,A,F,0,2,A,0,394.0,2,A,120.0,0,1,2,480.0,1,481.4,0,0,120.0,0,TO,0,1,1,40.0,A,0,0,0
0,0.0,B,0.0,18,1,0.0,G,A,0.0,C,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,1,0,0
0,80.0,E,1.0,18,1,423.4,D,B,80.0,E,M,0,1,A,0,463.9,3,B,80.0,0,1,3,400.0,1,531.2,0,0,80.0,0,PE,0,1,1,80.0,A,0,0,0
0,100.0,B,1.0,30,1,527.2,B,A,100.0,A,F,1,1,A,0,451.5,3,A,100.0,0,1,1,420.0,1,478.7,0,0,100.0,0,MG,0,1,1,20.0,B,1,0,0
0,160.0,C,1.0,37,1,539.3,C,B,120.0,B,F,1,1,A,0,470.4,3,A,160.0,0,1,1,700.0,1,478.9,0,0,140.0,0,MG,0,1,1,120.0,C,10,0,0
0,120.0,G,1.0,17,1,495.4,H,C,120.0,B,F,1,2,A,0,428.6,1,B,120.0,0,1,2,580.0,1,622.1,0,0,120.0,0,ES,0,1,1,100.0,A,0,0,0
0,0.0,A,0.0,43,1,0.0,B,A,0.0,B,F,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,PB,0,0,0,0.0,C,0,0,0
0,140.0,D,1.0,17,1,575.4,C,B,160.0,D,F,0,2,A,0,546.1,1,B,120.0,0,1,2,720.0,1,585.4,0,0,140.0,0,SP,0,1,1,160.0,B,0,0,0
0,120.0,D,1.0,17,1,497.4,C,A,120.0,C,F,1,1,A,0,532.4,1,A,120.0,0,1,3,620.0,1,532.3,0,0,140.0,0,ES,0,1,1,120.0,A,0,0,1
0,0.0,C,0.0,19,1,0.0,H,C,0.0,E,F,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,2,0,0
0,100.0,D,1.0,17,1,495.9,C,A,100.0,B,F,0,2,A,0,535.6,3,A,120.0,0,1,2,540.0,1,507.7,0,0,120.0,0,MG,0,1,1,100.0,A,0,0,0
0,60.0,F,1.0,16,1,387.0,D,B,80.0,D,M,1,1,A,0,453.9,3,B,60.0,0,1,3,280.0,1,437.0,0,0,80.0,0,MT,0,1,1,0.0,A,0,0,1
0,80.0,C,1.0,18,1,544.3,D,B,120.0,E,M,0,2,A,0,466.0,2,B,100.0,0,1,2,480.0,1,552.1,0,0,80.0,0,RJ,0,1,1,100.0,B,0,0,0
0,0.0,E,0.0,18,1,0.0,C,B,0.0,E,M,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,1,0,0
0,0.0,B,0.0,29,1,0.0,C,A,0.0,H,F,1,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MS,0,0,0,0.0,B,10,0,0
0,80.0,D,1.0,22,1,542.7,C,B,80.0,E,M,1,1,A,0,553.4,1,B,120.0,0,1,4,440.0,1,553.2,0,0,120.0,0,SP,0,1,1,40.0,C,0,0,0
0,120.0,H,1.0,18,1,522.9,B,A,120.0,H,F,0,2,A,0,425.4,3,A,120.0,0,1,2,520.0,1,486.6,0,0,120.0,0,MG,0,1,1,40.0,A,0,0,0
0,120.0,D,1.0,16,1,454.8,B,B,100.0,C,F,0,1,A,0,412.7,3,B,100.0,0,1,3,480.0,1,492.6,0,0,100.0,0,BA,0,1,1,60.0,A,0,0,1
0,100.0,A,1.0,36,1,515.4,D,B,100.0,C,F,1,1,A,0,448.1,3,B,100.0,0,1,1,500.0,1,521.1,0,0,120.0,0,ES,0,1,1,80.0,C,10,0,0
0,120.0,E,1.0,22,1,620.7,D,B,120.0,E,F,0,1,D,0,541.9,1,B,140.0,0,1,1,620.0,1,626.0,0,0,160.0,0,SE,0,1,1,80.0,C,5,0,0
0,160.0,D,1.0,19,1,553.8,C,B,160.0,C,M,0,1,A,0,478.1,3,B,120.0,0,1,1,640.0,1,573.2,0,0,120.0,0,PR,0,1,1,80.0,A,2,0,0
0,120.0,H,1.0,23,1,444.8,C,B,120.0,H,M,0,2,A,0,491.6,1,B,120.0,0,1,2,560.0,1,433.4,0,0,120.0,0,PA,0,1,1,80.0,A,0,0,0
0,120.0,E,1.0,18,1,350.6,H,B,120.0,E,M,1,1,D,0,462.8,3,B,100.0,0,1,3,500.0,1,531.5,0,0,80.0,0,BA,0,1,1,80.0,A,0,0,1
0,160.0,G,1.0,17,1,603.2,B,B,140.0,E,F,0,2,A,0,557.6,1,A,140.0,0,1,2,760.0,1,608.8,0,0,140.0,0,RO,0,1,1,180.0,B,0,0,0
0,0.0,B,4.0,22,1,394.2,B,A,0.0,C,F,1,1,A,0,426.3,3,B,0.0,0,1,1,0.0,1,487.0,0,0,0.0,0,SP,0,1,1,0.0,B,3,0,0
0,120.0,B,1.0,18,1,395.5,B,A,120.0,A,M,0,2,A,0,394.3,1,B,100.0,0,1,2,500.0,1,445.2,0,0,80.0,0,TO,0,1,1,80.0,A,0,0,0
0,100.0,A,1.0,17,1,623.8,B,A,120.0,A,F,1,2,A,0,479.2,3,A,100.0,0,1,2,520.0,1,592.0,0,0,120.0,0,PI,0,1,1,80.0,A,0,0,0
0,0.0,B,0.0,24,1,0.0,C,A,0.0,B,M,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MA,0,0,0,0.0,A,7,0,0
0,80.0,D,1.0,22,1,415.2,B,A,100.0,B,M,1,1,A,0,419.1,3,A,100.0,0,1,1,400.0,1,476.0,0,0,120.0,0,MA,0,1,1,0.0,B,4,0,0
0,0.0,D,0.0,19,1,0.0,C,C,0.0,C,M,0,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,B,2,0,0
0,180.0,E,1.0,19,1,571.5,N,D,200.0,F,F,1,1,B,0,619.3,1,B,160.0,0,1,1,840.0,1,637.4,0,0,160.0,0,RS,0,1,1,140.0,A,2,0,0
0,80.0,C,1.0,21,1,540.2,B,A,80.0,C,M,1,2,A,0,405.7,1,B,80.0,0,1,2,380.0,1,550.7,0,0,100.0,0,CE,0,1,1,40.0,C,0,0,0
0,120.0,C,1.0,17,1,553.1,B,A,120.0,C,F,1,2,A,0,456.6,3,A,100.0,0,1,2,560.0,1,502.4,0,0,120.0,0,PE,0,1,1,100.0,A,0,0,0
0,140.0,F,1.0,17,1,614.2,G,D,180.0,F,M,0,3,E,0,613.1,3,B,160.0,0,1,2,780.0,1,682.0,0,0,160.0,0,SP,0,1,1,140.0,A,0,0,0
0,80.0,E,1.0,19,1,430.0,C,B,100.0,C,M,0,2,A,0,491.4,3,B,80.0,0,1,2,460.0,1,381.4,0,0,120.0,0,AL,0,1,1,80.0,A,0,0,0
0,100.0,E,1.0,25,1,502.9,D,B,120.0,E,F,1,1,A,0,407.8,2,B,140.0,0,1,1,560.0,1,511.3,0,0,120.0,0,PA,0,1,1,80.0,C,8,0,0
0,0.0,B,0.0,20,1,0.0,C,B,0.0,B,M,0,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,3,0,0
0,40.0,F,1.0,19,1,540.0,B,B,60.0,H,M,1,2,A,0,396.8,4,B,80.0,0,1,2,360.0,1,512.3,0,0,140.0,0,CE,0,1,1,40.0,A,0,0,0
0,140.0,H,1.0,42,1,563.1,F,B,120.0,H,F,1,1,A,0,401.3,2,B,120.0,0,1,1,560.0,1,503.2,0,0,120.0,0,MG,0,1,1,60.0,B,10,0,0
0,160.0,F,1.0,17,1,607.2,D,B,160.0,B,F,0,2,A,0,573.8,3,B,160.0,0,1,2,800.0,1,613.7,0,0,160.0,0,CE,0,1,1,160.0,A,0,0,0
0,0.0,D,0.0,22,1,0.0,D,A,0.0,E,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MA,0,0,0,0.0,C,5,0,0
0,120.0,D,1.0,28,1,558.4,B,A,120.0,A,F,0,1,A,0,571.2,3,A,120.0,0,1,1,580.0,1,593.9,0,0,120.0,0,PA,0,1,1,100.0,C,10,0,0
0,140.0,E,1.0,20,1,420.3,E,B,160.0,D,M,0,1,E,0,446.2,1,B,140.0,0,1,1,720.0,1,497.6,0,0,160.0,0,SP,0,1,1,120.0,B,3,0,0
0,120.0,D,1.0,17,1,445.7,E,A,160.0,D,M,1,3,B,0,519.8,0,A,120.0,0,1,2,640.0,1,566.3,0,0,160.0,0,DF,0,1,1,80.0,A,0,0,0
0,120.0,D,1.0,18,1,550.5,D,B,120.0,D,M,0,2,A,0,539.1,1,B,100.0,0,1,2,500.0,1,530.1,0,0,120.0,0,MG,0,1,1,40.0,A,0,0,0
0,0.0,F,0.0,17,1,0.0,I,B,0.0,E,M,0,2,C,0,0.0,1,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,SC,0,0,0,0.0,B,0,0,0
0,140.0,D,1.0,20,1,640.1,D,B,160.0,B,M,0,1,A,0,543.2,1,B,140.0,0,1,1,740.0,1,657.4,0,0,140.0,0,SP,0,1,1,160.0,B,3,0,0
0,0.0,E,0.0,45,1,0.0,D,C,0.0,C,M,0,1,D,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,10,0,0
0,80.0,D,1.0,28,1,505.1,D,B,80.0,E,F,1,1,A,0,525.0,1,B,120.0,0,1,1,400.0,1,437.6,0,0,100.0,0,PR,0,1,1,20.0,B,10,0,0
0,120.0,E,1.0,17,1,518.3,B,A,120.0,E,M,0,2,A,0,516.2,3,B,120.0,0,1,2,560.0,1,587.4,0,0,120.0,0,PE,0,1,1,80.0,A,0,0,0
0,0.0,C,0.0,22,1,0.0,C,B,0.0,B,F,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,4,0,0
0,120.0,H,1.0,19,2,533.9,C,B,120.0,H,M,0,1,C,0,494.7,3,B,120.0,0,1,3,520.0,1,408.7,0,0,120.0,0,CE,0,1,1,40.0,A,0,0,0
0,160.0,F,1.0,18,1,674.9,N,E,160.0,G,M,0,2,A,0,670.6,3,B,160.0,0,1,2,800.0,1,614.3,0,0,160.0,0,MG,0,1,1,160.0,A,0,0,0
0,0.0,A,0.0,45,1,0.0,D,D,0.0,H,F,1,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,10,0,0
0,0.0,C,0.0,31,1,0.0,D,B,0.0,E,M,0,1,A,0,0.0,2,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,C,10,0,0
0,120.0,G,1.0,17,1,572.7,H,B,140.0,C,F,0,3,D,0,542.3,3,B,140.0,0,1,2,680.0,1,573.6,0,0,160.0,0,SP,0,1,1,120.0,A,0,0,0
0,120.0,E,1.0,15,1,570.4,B,B,120.0,E,F,1,1,A,0,387.0,3,B,120.0,0,1,3,560.0,1,492.4,0,0,120.0,0,CE,0,1,1,80.0,A,0,0,1
0,0.0,B,0.0,23,1,0.0,G,B,0.0,B,M,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,RS,0,0,0,0.0,C,6,0,0
0,100.0,B,1.0,17,1,502.9,B,A,120.0,C,M,1,1,A,0,439.5,5,A,120.0,0,1,3,560.0,1,475.0,0,0,120.0,0,MG,0,1,1,100.0,A,0,0,1
0,0.0,E,0.0,19,1,0.0,C,A,0.0,E,F,0,1,A,0,0.0,3,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PE,0,0,0,0.0,A,1,0,0
0,60.0,E,1.0,18,1,450.0,C,B,60.0,E,F,1,1,A,0,374.1,1,A,100.0,0,1,1,360.0,1,395.5,0,0,120.0,0,RS,0,1,1,20.0,C,1,0,0
0,100.0,E,1.0,17,2,496.0,E,B,120.0,F,F,1,2,B,0,417.7,3,B,120.0,0,1,2,520.0,1,529.7,0,0,120.0,0,AL,0,1,1,60.0,A,0,0,0
0,100.0,E,1.0,16,1,480.9,C,A,120.0,C,F,0,1,B,0,460.3,3,A,120.0,0,1,3,560.0,1,500.5,0,0,120.0,0,PE,0,1,1,100.0,A,0,0,1
0,0.0,C,0.0,26,1,0.0,B,A,0.0,B,F,1,2,A,0,0.0,3,A,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,CE,0,0,0,0.0,A,0,0,0
0,0.0,E,0.0,23,1,0.0,F,A,0.0,C,M,0,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,GO,0,0,0,0.0,C,4,0,0
0,100.0,B,1.0,17,1,425.6,C,A,80.0,B,F,1,1,A,0,476.1,2,A,80.0,0,1,3,420.0,1,357.4,0,0,80.0,0,SE,0,1,1,80.0,A,0,0,1
0,120.0,G,1.0,17,1,568.9,K,C,160.0,D,F,1,3,D,0,384.8,3,B,120.0,0,1,2,640.0,1,498.8,0,0,160.0,0,SP,0,1,1,80.0,A,0,0,0
0,200.0,C,1.0,21,1,580.0,B,A,200.0,C,F,0,1,A,0,549.0,2,B,200.0,0,1,1,940.0,1,642.2,0,0,160.0,0,CE,0,1,1,180.0,B,3,0,0
0,0.0,E,0.0,18,1,0.0,E,B,0.0,H,F,1,2,A,0,0.0,1,B,0.0,0,0,2,0.0,0,0.0,0,0,0.0,0,RS,0,0,0,0.0,C,0,0,0
0,120.0,A,1.0,20,1,479.5,B,B,120.0,A,F,1,2,A,0,473.8,3,A,120.0,0,1,2,520.0,1,478.7,0,0,120.0,0,AC,0,1,1,40.0,C,0,0,0
0,120.0,D,1.0,18,1,506.6,C,B,120.0,C,F,0,2,A,0,445.0,3,B,120.0,0,1,2,480.0,1,475.6,0,0,120.0,0,MG,0,1,1,0.0,A,0,0,0
0,0.0,B,0.0,19,1,0.0,C,B,0.0,C,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,SP,0,0,0,0.0,A,2,0,0
0,120.0,D,1.0,22,1,549.9,D,B,120.0,C,M,1,1,A,0,515.8,3,B,120.0,0,1,1,540.0,1,595.9,0,0,100.0,0,CE,0,1,1,80.0,B,4,0,0
0,80.0,E,1.0,22,1,616.1,E,A,120.0,D,F,1,1,A,0,390.6,1,B,120.0,0,1,1,520.0,1,592.3,0,0,120.0,0,SP,0,1,1,80.0,B,5,0,0
0,120.0,G,1.0,17,1,515.0,C,B,120.0,H,M,1,2,A,0,446.0,1,B,120.0,0,1,2,560.0,1,406.2,0,0,100.0,0,PR,0,1,1,100.0,A,0,0,0
0,100.0,C,1.0,17,1,505.8,B,B,100.0,H,F,0,1,A,0,456.1,2,A,80.0,0,1,3,500.0,1,493.1,0,0,120.0,0,BA,0,1,1,100.0,A,0,0,1
0,0.0,B,0.0,20,1,0.0,B,B,0.0,B,F,1,3,B,0,452.6,1,A,0.0,0,0,2,0.0,0,511.8,0,0,0.0,0,RS,0,1,1,0.0,B,0,0,0
0,0.0,G,0.0,21,1,0.0,B,C,0.0,E,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,BA,0,0,0,0.0,B,3,0,0
0,100.0,E,1.0,20,1,390.5,C,B,80.0,B,M,1,1,A,0,482.1,3,B,120.0,0,1,1,460.0,1,501.8,0,0,80.0,0,SP,0,1,1,80.0,B,1,0,0
0,80.0,C,1.0,17,1,396.7,B,B,100.0,C,F,0,2,A,0,369.3,1,A,80.0,0,1,2,460.0,1,466.2,0,0,120.0,0,SC,0,1,1,80.0,C,0,0,0
0,80.0,E,1.0,15,1,545.0,C,A,80.0,E,M,1,1,A,0,398.1,3,A,120.0,0,1,3,480.0,1,513.8,0,0,120.0,0,PA,0,1,1,80.0,A,0,0,1
0,180.0,E,1.0,18,1,618.9,G,B,160.0,B,F,0,1,A,0,558.5,2,B,180.0,0,1,1,800.0,1,593.5,0,0,140.0,0,MA,0,1,1,140.0,B,1,0,0
0,100.0,E,1.0,32,1,478.1,B,A,80.0,C,F,1,1,A,0,437.0,2,B,100.0,0,1,1,440.0,1,454.1,0,0,100.0,0,MA,0,1,1,60.0,B,10,0,0
0,100.0,E,1.0,18,1,484.5,E,A,120.0,E,F,1,2,A,0,444.6,1,A,100.0,0,1,2,520.0,1,501.3,0,0,120.0,0,PR,0,1,1,80.0,C,0,0,0
0,80.0,E,1.0,19,1,456.6,C,B,120.0,E,M,0,1,A,0,408.0,3,B,80.0,0,1,1,460.0,1,492.9,0,0,120.0,0,MA,0,1,1,60.0,C,2,0,0
0,60.0,B,1.0,22,1,527.4,B,A,80.0,B,F,1,2,A,0,397.1,3,A,80.0,0,1,2,300.0,1,525.5,0,0,60.0,0,CE,0,1,1,20.0,A,0,0,0
0,120.0,B,1.0,17,1,485.4,B,A,120.0,B,F,1,2,A,0,505.2,3,A,140.0,0,1,2,680.0,1,527.0,0,0,140.0,0,CE,0,1,1,160.0,A,0,0,0
0,60.0,D,1.0,21,1,485.4,B,A,80.0,D,F,1,1,A,0,439.7,2,A,60.0,0,1,1,320.0,1,509.7,0,0,80.0,0,BA,0,1,1,40.0,B,1,0,0
0,120.0,A,1.0,17,1,522.6,B,A,120.0,B,F,1,2,A,0,444.2,0,A,120.0,0,1,2,580.0,1,530.7,0,0,120.0,0,MA,0,1,1,100.0,A,0,0,0
0,40.0,E,1.0,17,1,358.4,C,B,40.0,E,M,0,1,A,0,436.1,3,B,40.0,0,1,3,180.0,1,560.4,0,0,60.0,0,MA,0,1,1,0.0,B,0,0,1
0,80.0,C,1.0,18,1,506.7,B,A,120.0,B,F,1,2,A,0,476.8,1,A,120.0,0,1,2,520.0,1,430.8,0,0,120.0,0,DF,0,1,1,80.0,C,0,0,0
0,120.0,E,1.0,18,1,559.9,E,B,120.0,C,M,0,2,A,0,546.9,1,B,80.0,0,1,2,520.0,1,561.8,0,0,100.0,0,MT,0,1,1,100.0,A,0,0,0
0,100.0,H,1.0,21,1,466.8,A,A,100.0,H,M,1,2,A,0,377.7,3,A,120.0,0,1,2,480.0,1,502.1,0,0,120.0,0,TO,0,1,1,40.0,A,0,0,0
0,140.0,D,1.0,18,1,600.1,F,B,120.0,E,M,0,1,A,0,462.4,3,B,120.0,0,1,1,620.0,1,629.8,0,0,140.0,0,GO,0,1,1,100.0,B,1,0,0
0,0.0,C,0.0,22,1,0.0,C,A,0.0,H,F,0,1,A,0,0.0,1,A,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,ES,0,0,0,0.0,C,4,0,0
0,80.0,B,1.0,19,1,410.2,B,B,100.0,B,F,1,1,A,0,446.2,2,A,100.0,0,1,1,420.0,1,462.1,0,0,100.0,0,CE,0,1,1,40.0,A,1,0,0
0,120.0,E,1.0,39,1,559.8,F,B,120.0,E,M,1,1,A,0,511.0,1,B,140.0,0,1,1,640.0,1,622.1,0,0,120.0,0,PA,0,1,1,140.0,B,10,0,0
0,160.0,D,1.0,17,1,606.9,C,B,160.0,B,M,0,2,A,0,541.2,2,B,120.0,0,1,2,640.0,1,600.2,0,0,120.0,0,SP,0,1,1,80.0,B,0,0,0
0,120.0,B,1.0,19,1,474.0,D,A,100.0,B,F,1,1,A,0,438.9,3,B,120.0,0,1,1,580.0,1,575.6,0,0,140.0,0,MS,0,1,1,100.0,C,2,0,0
0,0.0,E,0.0,29,1,0.0,D,B,0.0,E,F,1,1,A,0,0.0,1,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,MG,0,0,0,0.0,C,10,0,0
0,100.0,G,1.0,20,1,540.5,B,B,120.0,H,F,0,1,A,0,515.9,2,B,80.0,0,1,1,480.0,1,555.0,0,0,100.0,0,SP,0,1,1,80.0,C,2,0,0
0,120.0,F,1.0,18,1,462.4,D,B,120.0,E,F,0,2,A,0,419.6,3,B,120.0,0,1,2,560.0,1,494.4,0,0,120.0,0,AM,0,1,1,80.0,A,0,0,0
0,0.0,B,0.0,40,1,0.0,C,B,0.0,B,F,0,1,A,0,0.0,3,B,0.0,0,0,1,0.0,0,0.0,0,0,0.0,0,PR,0,0,0,0.0,C,10,0,0
